institution,period,table_type,table_title,section_no,line_no,row_lvl1,row_lvl2,row_lvl3,row_lvl4,row_lvl5,row_depth,col_lvl1,col_lvl2,col_depth,value_num,value_raw,cell_state,is_shade,colspan,concept_key,geo_key,row_header_id,col_header_id,doc_id,table_id,row_id,col_id,row_hierarchy
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,,,31,1,ocbc_4q24_p3,nsfr_sep24,31,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Unweighted value by residual maturity,< 6 months,2,4900.0,"4,900",reported,0,3,,,31,2,ocbc_4q24_p3,nsfr_sep24,31,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Weighted value,,1,1562.0,"1,562",reported,0,1,,,31,5,ocbc_4q24_p3,nsfr_sep24,31,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,,,32,1,ocbc_4q24_p3,nsfr_sep24,32,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Unweighted value by residual maturity,< 6 months,2,5583.0,"5,583",reported,0,3,,,32,2,ocbc_4q24_p3,nsfr_sep24,32,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Weighted value,,1,279.0,279,reported,0,1,,,32,5,ocbc_4q24_p3,nsfr_sep24,32,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,No Maturity,2,17754.0,"17,754",reported,0,1,,,33,1,ocbc_4q24_p3,nsfr_sep24,33,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,< 6 months,2,3158.0,"3,158",reported,0,1,,,33,2,ocbc_4q24_p3,nsfr_sep24,33,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,45.0,45,reported,0,1,,,33,3,ocbc_4q24_p3,nsfr_sep24,33,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,≥ 1yr,2,1493.0,"1,493",reported,0,1,,,33,4,ocbc_4q24_p3,nsfr_sep24,33,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Weighted value,,1,19995.0,"19,995",reported,0,1,,,33,5,ocbc_4q24_p3,nsfr_sep24,33,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,32,RSF Item,Off-balance sheet items,,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,,,34,1,ocbc_4q24_p3,nsfr_sep24,34,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,32,RSF Item,Off-balance sheet items,,,,2,Unweighted value by residual maturity,< 6 months,2,240642.0,"240,642",reported,0,3,,,34,2,ocbc_4q24_p3,nsfr_sep24,34,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,32,RSF Item,Off-balance sheet items,,,,2,Weighted value,,1,2114.0,"2,114",reported,0,1,,,34,5,ocbc_4q24_p3,nsfr_sep24,34,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,33,RSF Item,Total RSF,,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,rsf_total,,35,1,ocbc_4q24_p3,nsfr_sep24,35,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,33,RSF Item,Total RSF,,,,2,Weighted value,,1,268759.0,"268,759",reported,0,1,rsf_total,,35,5,ocbc_4q24_p3,nsfr_sep24,35,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,34,RSF Item,NSFR (%),,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,,,36,1,ocbc_4q24_p3,nsfr_sep24,36,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,34,RSF Item,NSFR (%),,,,2,Weighted value,,1,114.0,114,reported,0,1,,,36,5,ocbc_4q24_p3,nsfr_sep24,36,5,1
