institution,period,table_type,table_title,section_no,line_no,row_lvl1,row_lvl2,row_lvl3,row_lvl4,row_lvl5,row_depth,col_lvl1,col_lvl2,col_depth,value_num,value_raw,cell_state,is_shade,colspan,concept_key,geo_key,row_header_id,col_header_id,doc_id,table_id,row_id,col_id,row_hierarchy
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,,,29,2,dbs_4q23_p3,nsfr_sep23,29,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,,,29,3,dbs_4q23_p3,nsfr_sep23,29,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,,,29,4,dbs_4q23_p3,nsfr_sep23,29,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Weighted value,,1,17.0,17,reported,0,1,,,29,5,dbs_4q23_p3,nsfr_sep23,29,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,30,1,dbs_4q23_p3,nsfr_sep23,30,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Unweighted value by residual maturity,< 6 months,2,2312.0,"2,312",reported,0,3,,,30,2,dbs_4q23_p3,nsfr_sep23,30,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Weighted value,,1,1966.0,"1,966",reported,0,1,,,30,5,dbs_4q23_p3,nsfr_sep23,30,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,31,1,dbs_4q23_p3,nsfr_sep23,31,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Unweighted value by residual maturity,< 6 months,2,12607.0,"12,607",reported,0,3,,,31,2,dbs_4q23_p3,nsfr_sep23,31,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Weighted value,,1,5445.0,"5,445",reported,0,1,,,31,5,dbs_4q23_p3,nsfr_sep23,31,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,32,1,dbs_4q23_p3,nsfr_sep23,32,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Unweighted value by residual maturity,< 6 months,2,14217.0,"14,217",reported,0,3,,,32,2,dbs_4q23_p3,nsfr_sep23,32,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Weighted value,,1,711.0,711,reported,0,1,,,32,5,dbs_4q23_p3,nsfr_sep23,32,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,No Maturity,2,10543.0,"10,543",reported,0,1,,,33,1,dbs_4q23_p3,nsfr_sep23,33,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,< 6 months,2,1703.0,"1,703",reported,0,1,,,33,2,dbs_4q23_p3,nsfr_sep23,33,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,,,33,3,dbs_4q23_p3,nsfr_sep23,33,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,≥ 1yr,2,10389.0,"10,389",reported,0,1,,,33,4,dbs_4q23_p3,nsfr_sep23,33,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Weighted value,,1,20931.0,"20,931",reported,0,1,,,33,5,dbs_4q23_p3,nsfr_sep23,33,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,32,RSF Item,Off-balance sheet items,,,,2,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,34,1,dbs_4q23_p3,nsfr_sep23,34,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,32,RSF Item,Off-balance sheet items,,,,2,Unweighted value by residual maturity,< 6 months,2,458509.0,"458,509",reported,0,3,,,34,2,dbs_4q23_p3,nsfr_sep23,34,2,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,32,RSF Item,Off-balance sheet items,,,,2,Weighted value,,1,3559.0,"3,559",reported,0,1,,,34,5,dbs_4q23_p3,nsfr_sep23,34,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,33,RSF Item,Total RSF,,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,rsf_total,,35,1,dbs_4q23_p3,nsfr_sep23,35,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,33,RSF Item,Total RSF,,,,2,Weighted value,,1,379133.0,"379,133",reported,0,1,rsf_total,,35,5,dbs_4q23_p3,nsfr_sep23,35,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,34,RSF Item,Net Stable Funding Ratio (%),,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,nsfr_ratio,,38,1,dbs_4q23_p3,nsfr_sep23,36,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,34,RSF Item,Net Stable Funding Ratio (%),,,,2,Weighted value,,1,117.0,117,reported,0,1,nsfr_ratio,,38,5,dbs_4q23_p3,nsfr_sep23,36,5,1
